0	0.1
0	0
0	0.1
0	0
0	0.1
0	0
0	0.1
0	0
0	0.1
0	0
0	0.1
0	0
0	0.1
0	0
0	0.1
0	0
0	0.1
0	0
0	0.1
0	0
0	0
0	0
0	0.1
0	0
0	0
0	0
0	0
0	0.1
0	0
8.33E-04	0.1
0.0012	0
0.0012	0.1
0.0012	0
0.0017	0.1
0.0017	0
0.0017	0.1
0.0021	0
0.0021	0.1
0.0025	0
0.0029	0.1
0.0054	0
0.0196	0.1
0.0221	0
0.0225	0.1
0.0225	0
0.0229	0.1
0.0229	0
0.0258	0.1
0.0275	0
0.0304	0.1
0.0304	0
0.0304	0.1
0.0304	0
0.0304	0.1
0.0312	0
0.0333	0.1
0.0383	0
0.0404	0.2
0.0429	0
0.0429	0.2
0.0429	0
0.0429	0.2
0.0429	0
0.0458	0.2
0.0475	0
0.0479	0.2
0.0479	0
0.05	0.2
0.0554	0
0.0596	0.2
0.0608	0
0.0608	0.2
0.0608	0
0.0608	0.2
0.0608	0
0.0642	0.2
0.0675	0
0.0679	0.2
0.0679	0
0.0717	0.2
0.0758	0.1
0.0792	0.2
0.0792	0
0.0792	0.3
0.08	0
0.085	0.3
0.0896	0.1
0.0904	0.3
0.0912	0.1
0.0937	0.3
0.1004	0.1
0.1029	0.3
0.1029	0.1
0.1029	0.3
0.1046	0.1
0.1121	0.3
0.1137	0.1
0.1183	0.3
0.12	0.1
0.125	0.3
0.1254	0.1
0.1254	0.3
0.1254	0.1
0.1258	0.3
0.1325	0.1
0.1387	0.4
0.1392	0.1
0.1446	0.4
0.1458	0.2
0.1517	0.4
0.1525	0.2
0.1525	0.4
0.1525	0.2
0.1567	0.4
0.1642	0.2
0.1646	0.4
0.165	0.2
0.1696	0.4
0.1754	0.2
0.1758	0.4
0.1758	0.2
0.1762	0.4
0.1821	0.2
0.1842	0.4
0.1842	0.2
0.1862	0.5
0.1958	0.2
0.1962	0.5
0.1962	0.2
0.1962	0.5
0.1975	0.2
0.2079	0.5
0.2088	0.2
0.2088	0.5
0.2133	0.2
0.2192	0.5
0.2204	0.2
0.2204	0.5
0.2204	0.2
0.2225	0.5
0.2275	0.2
0.2321	0.5
0.2333	0.3
0.2375	0.5
0.2408	0.3
0.2421	0.5
0.2425	0.3
0.2425	0.5
0.2483	0.3
0.2533	0.5
0.2546	0.3
0.2596	0.5
0.2629	0.3
0.2642	0.5
0.2646	0.3
0.2654	0.5
0.2704	0.3
0.2717	0.5
0.2717	0.3
0.2771	0.5
0.2812	0.3
0.2812	0.5
0.2812	0.3
0.2883	0.5
0.2954	0.3
0.2962	0.5
0.2975	0.3
0.3062	0.5
0.3058	0.3
0.3058	0.5
0.3058	0.3
0.3079	0.5
0.3183	0.3
0.3183	0.5
0.3179	0.4
0.3204	0.5
0.3233	0.4
0.3237	0.5
0.3237	0.4
0.3237	0.5
0.3242	0.4
0.325	0.5
0.3254	0.4
0.3254	0.5
0.3262	0.4
0.3412	0.5
0.3412	0.4
0.3408	0.5
0.3412	0.4
0.3417	0.5
0.3417	0.4
0.3417	0.5
0.3417	0.4
0.3554	0.5
0.3562	0.4
0.3562	0.5
0.3562	0.4
0.3612	0.5
0.3654	0.4
0.3662	0.5
0.3679	0.4
0.3704	0.5
0.3704	0.4
0.3704	0.5
0.3762	0.4
0.3821	0.5
0.3821	0.4
0.3833	0.5
0.3858	0.4
0.3871	0.5
0.3871	0.4
0.3871	0.5
0.3892	0.4
0.4021	0.4
0.4029	0.4
