1	67.6
1	67.6
1	67.6
1	67.6
2	67.3
2	67.3
2	67.3
2	67.1
2	66.9
2	66.8
2	66.7
2	66.7
3	66.6
3	66.5
3	66.4
3	66.4
3	66.3
3	66.2
3	66
4	66
4	66
4	65.8
4	65.7
4	65.6
4	65.5
4	65.4
4	65.3
4	65.1
5	64.9
5	65
5	65
5	64.9
5	64.8
5	64.7
5	64.6
5	64.4
6	64.1
6	63.9
6	63.8
6	63.8
6	63.7
6	63.5
7	63.4
7	63.1
7	62.8
8	62.6
8	62.5
8	62.4
8	62.1
8	61.8
9	61.4
9	61.1
9	61
9	60.9
9	60.8
10	60.7
10	60.5
10	60.5
10	60.4
10	60.3
10	60.2
10	60
10	60.1
10	60
11	59.8
11	59.7
11	59.5
11	59.4
11	59.2
11	58.9
11	58.8
12	58.6
12	58.4
12	58.3
12	58.1
12	58
12	57.9
12	57.8
13	57.6
13	57.5
13	57.3
13	57.4
13	57.1
13	57.1
14	56.9
14	56.8
14	56.7
14	56.6
14	56.4
14	56.3
14	56.1
15	56
15	55.9
15	55.7
15	55.4
15	55.2
16	55
16	54.8
16	54.6
16	54.5
17	54.3
17	54.1
17	53.9
17	53.8
17	53.7
17	53.5
18	53.5
18	53.4
18	53.3
18	53.2
18	53
18	52.9
18	52.8
18	52.7
19	52.6
19	52.4
19	52.2
19	52.1
19	51.9
19	51.8
20	51.6
20	51.4
20	51.3
20	51.1
20	51
21	50.8
21	50.7
21	50.5
21	50.4
21	50.3
21	50.1
22	49.8
22	49.6
22	49.3
22	49.1
23	48.9
23	48.7
23	48.6
23	48.4
23	48.2
24	48
24	47.7
24	47
25	46.7
25	46.3
25	46
26	45.8
26	45.6
26	45.5
26	45.3
26	45.1
26	44.9
27	44.7
27	44.5
27	44.2
27	43.9
28	43.7
28	43.4
28	43.2
28	43
29	42.6
29	42.2
29	41.9
30	41.7
30	41.6
30	41.4
30	41.1
31	40.8
31	40.6
31	40.3
31	39.9
32	39.6
32	39.4
32	39.1
32	38.9
32	38.7
33	38.6
33	38.4
33	38.1
33	37.8
34	37.5
34	37.1
35	36.9
35	36.8
35	36.5
35	36.3
35	36
36	35.9
36	35.7
36	35.5
36	35.4
36	35.2
37	34.9
37	34.7
37	34.7
37	34.5
37	34.4
37	34.3
37	34.4
37	34.2
37	34.3
37	34.3
37	34.2
37	34.3
37	34.2
38	33.8
38	33.4
39	32.9
39	32.6
39	32.3
40	32.1
40	31.8
40	31.6
40	31.3
41	31.1
41	31
41	30.7
41	30.6
42	30.4
42	30.1
42	29.8
43	29.5
43	29.2
43	28.9
44	28.6
44	28.5
44	28.3
44	28.1
45	27.9
45	27.8
45	27.6
45	27.3
46	27
46	26.6
47	26.3
47	26
47	25.7
48	25.5
48	25.3
48	25
49	24.8
49	24.5
49	24.4
50	24
50	23.8
50	23.6
51	23.3
51	23.1
51	23
51	22.8
52	22.7
52	22.5
52	22.4
52	22.3
53	22.2
53	22.1
53	22
53	21.9
53	21.8
53	21.6
54	21.2
54	20.9
55	20.7
55	20.5
56	20.3
56	20.2
56	20
56	19.9
57	19.7
57	19.3
58	19
58	18.8
58	18.7
58	18.6
58	18.6
58	18.5
58	18.5
58	18.5
58	18.5
58	18.5
58	18.5
58	18.4
58	18.4
58	18.5
58	18.6
59	18.5
59	18.2
60	18
60	17.9
60	17.8
60	17.7
61	17.6
61	17.5
61	17.4
61	17.3
62	17.2
62	17.1
62	17.1
62	17.1
62	17.1
62	17
62	16.9
63	16.9
63	16.8
63	16.8
63	16.6
63	16.6
64	16.5
64	16.4
64	16.4
64	16.3
64	16.2
65	16.1
65	16.1
65	16
65	16
66	15.9
66	15.8
66	15.7
67	15.7
67	15.6
67	15.6
67	15.5
67	15.4
68	15.4
68	15.3
68	15.3
69	15.2
69	15.2
69	15.1
69	15.1
70	15.1
70	15
70	15
70	14.9
71	14.9
71	14.9
71	14.9
72	14.8
72	14.8
73	14.8
73	14.8
73	14.8
74	14.8
74	14.8
74	14.8
74	14.8
74	14.7
75	14.7
75	14.8
75	14.8
75	14.8
76	14.8
76	14.8
77	14.9
77	14.9
78	15
78	15
79	15.1
79	15.2
79	15.2
80	15.3
80	15.4
81	15.4
81	15.6
81	15.6
81	15.6
81	15.6
81	15.6
81	15.5
81	15.4
81	15.4
81	15.4
81	15.4
82	15.6
83	16
84	16.3
84	16.5
85	16.6
85	16.7
86	16.9
87	17.2
87	17.4
88	17.8
88	17.9
89	18.2
89	18.5
90	18.7
90	18.9
91	19.1
91	19.1
91	19.3
92	19.5
92	19.3
92	19.3
92	19.3
92	19.3
92	19.3
92	19.3
92	19.3
92	19.3
92	19.3
92	19.3
92	19.3
92	19.4
92	19.3
92	19.3
92	19.3
92	19.3
92	19.3
92	19.3
92	19.4
92	19.3
92	19.4
92	19.5
92	19.6
92	19.7
92	19.8
93	19.9
93	20.1
93	20.4
94	20.7
95	21.1
95	21.4
95	21.6
96	21.9
96	22.1
96	22.2
97	22.4
97	22.5
97	22.6
97	22.7
97	22.8
97	22.9
98	23
98	23.2
98	23.2
98	23.5
99	23.7
99	23.8
99	24
99	24.1
99	24.2
100	24.4
100	24.6
100	24.7
100	24.8
100	25
101	25.2
101	25.4
101	25.6
101	25.8
102	26.1
102	26.3
102	26.3
102	26.3
102	26.3
