4.17E-04	-0.1
4.17E-04	-0.1
4.17E-04	-0.1
4.17E-04	-0.1
4.17E-04	-0.1
4.17E-04	-0.1
4.17E-04	-0.2
4.17E-04	-0.1
4.17E-04	-0.1
4.17E-04	-0.1
4.17E-04	-0.1
0.0029	-0.1
0.0033	-0.1
0.005	-0.1
0.0087	-0.1
0.0142	-0.1
0.0154	-0.1
0.0221	-0.1
0.0237	-0.1
0.0271	-0.1
0.0296	-0.1
0.0325	-0.1
0.0346	-0.1
0.0383	-0.1
0.0425	-0.1
0.0458	-0.1
0.0487	-0.1
0.0508	-0.1
0.0583	-0.1
0.0596	-0.1
0.0596	-0.1
0.0596	-0.1
0.0596	-0.1
0.0596	-0.1
0.0596	-0.1
0.0596	-0.1
0.0596	-0.1
0.0596	-0.1
0.0596	-0.1
0.0596	-0.1
0.0596	-0.1
0.0604	-0.1
0.0612	-0.1
0.0617	-0.1
0.0742	-0.1
0.075	-0.1
0.075	-0.1
0.075	-0.1
0.075	-0.1
0.075	-0.1
0.075	-0.1
0.075	-0.1
0.0762	-0.1
0.0767	-0.1
0.0775	-0.1
0.0887	-0.1
0.0887	-0.1
0.0887	-0.1
0.0887	-0.1
0.0887	-0.1
0.0896	-0.1
0.0975	-0.1
0.1017	-0.1
0.1112	-0.1
0.1112	-0.1
0.1187	-0.1
0.1192	-0.1
0.1192	-0.1
0.1192	-0.1
0.125	-0.1
0.1283	-0.1
0.135	-0.1
0.1408	-0.1
0.1433	-0.1
0.1433	-0.1
0.1433	-0.1
0.1521	-0.1
0.1554	-0.1
0.1554	-0.1
0.1575	-0.1
0.1671	-0.1
0.1692	-0.1
0.1692	-0.1
0.1692	-0.1
0.1712	-0.1
0.18	-0.1
0.18	-0.1
0.1817	-0.1
0.1867	-0.1
0.1942	-0.1
0.1942	-0.1
0.1942	-0.1
0.1954	-0.1
0.2004	-0.1
0.2004	-0.1
0.2037	-0.1
0.2137	-0.1
0.2171	0
0.2171	-0.1
0.2179	0
0.2254	0
0.2379	0
0.2383	0
0.2408	0
